id,Actual,Random Forest (BOW),SVC (Embeddings),SciBERT,XLNet,Random Forest (BOW)_prob,SVC (Embeddings)_prob,SciBERT_prob,XLNet_prob
US8293456B2,0,0,0,0,0,0.05,0.002469290213799416,0.00012626827886113372,1.336291478833103e-05
US5986819A,0,0,0,0,0,0.004,0.0003402963704080422,0.00012747685751314657,1.4446645970518294e-05
US6160772A,0,0,0,0,0,0.008,6.192594430754758e-05,0.00012831548283167405,1.5485645864561717e-05
US5185164A,0,0,0,0,0,0.111,7.19689080109902e-05,0.00015055405726482248,1.4036401907358589e-05
US9366409B2,0,0,0,0,0,0.016,8.138338096574334e-05,0.00012615924029209843,1.369447429662141e-05
US9484375B2,0,0,0,0,0,0.048,0.010321014248563997,0.0001337733925665274,1.3422963802712032e-05
US10111149B2,0,0,0,0,0,0.142,0.006105348017580264,0.00013541976919739904,2.185300748532949e-05
US10025651B2,0,0,0,0,0,0.078,0.000407688577009073,0.0001335769681970001,1.7919380970255074e-05
US9039690B2,0,0,0,0,0,0.35,0.015019737973782412,0.00014563812507313438,1.9277436941392666e-05
US9993637B2,0,0,0,0,0,0.0,3.4181517118692604e-05,0.00012810703621231643,1.5086357732346313e-05
US7945398B2,0,0,0,0,0,0.046,0.011103629046108328,0.00014318079542181592,1.3444307159181064e-05
US9278818B2,0,0,0,0,0,0.0,0.00016527974280615724,0.0001264161005386084,1.4228861019803493e-05
US9014199B2,0,0,0,0,0,0.089,0.003188472220728436,0.00013359843208748544,1.6960010419513116e-05
US9646295B1,0,0,0,0,0,0.204,0.004813089009007919,0.0001395546795211898,1.5633152983334826e-05
US9514503B2,0,0,0,0,0,0.465,0.17041963355335782,0.0001356483909045075,1.324402561760603e-05
US9948802B2,0,0,0,0,0,0.141,0.0016931059349394927,0.00012583634884467363,1.5423126406332715e-05
US9614463B2,0,0,0,0,0,0.065,0.00168710315018925,0.0001321043192412465,1.3769059268513449e-05
US8948272B2,0,0,0,0,0,0.131,0.05257124984631209,0.00019320939924974642,1.9074304791479416e-05
US6910195B2,0,0,0,0,0,0.192,0.0018601531147478994,0.00013433359022153301,1.6097984459919328e-05
US9308653B2,0,0,0,0,0,0.028,0.00431118102880329,0.00013008793967922338,1.4437858792801017e-05
US8107596B1,0,0,0,0,0,0.301,0.006921227642891556,0.00014811509389289014,1.8223049599991914e-05
US4795882A,0,0,0,0,0,0.003,0.0007189719993398327,0.00013996567484858956,1.571383765935894e-05
US10022619B2,0,0,0,0,0,0.233,0.008632460079209174,0.00013519482003421799,1.5399508089402165e-05
US6227044A,0,0,0,0,0,0.105,0.0007197828319360724,0.00014198924642894932,1.3197149241720323e-05
US6831286B2,0,0,0,0,0,0.074,0.00018180528269987474,0.00012902581855266394,1.542453847858648e-05
US7437171B1,0,0,0,0,0,0.173,0.0026347142226265633,0.0001404750265191418,1.8459511035740662e-05
US9876493B2,0,0,0,0,0,0.024,0.00020645384171276182,0.00013044170102118966,1.474753752129271e-05
US8284717B2,0,0,0,0,0,0.05,0.0008324600176847213,0.00014285098212563638,1.581187863006805e-05
US9223312B2,0,0,0,0,0,0.139,0.0023971006899823474,0.00013547698536756666,1.2879036650023997e-05
US9975256B1,0,0,0,0,0,0.01,8.092609019128974e-05,0.000126624693945743,1.3970823778309359e-05
US9406073B2,0,0,0,0,0,0.272,0.028385009535123906,0.00014136753609440635,2.3009635396170472e-05
US9008130B2,0,0,0,0,0,0.024,0.0010209674475077965,0.0001305053382745114,1.496518831874912e-05
US9456959B2,0,0,0,0,0,0.021,0.00025804013037167495,0.00012781315925566427,1.3619085397959184e-05
US9122878B1,0,0,0,0,0,0.062,0.003471964215309736,0.0001548750471995248,1.9522105517265092e-05
US7184782B1,0,0,0,0,0,0.098,0.01009306816765728,0.00015191260845990597,2.026079113833095e-05
US6654553B2,0,0,0,0,0,0.187,0.0015571152938300282,0.00013012478637611927,1.4052916513451917e-05
US5231944A,0,0,0,0,0,0.003,0.0021265177983311205,0.00013368572436395397,1.4034307159670965e-05
US4861184A,0,0,0,0,0,0.0,0.001047899976098562,0.00013014730893892585,1.4926327066576993e-05
US8498782B2,0,0,0,0,0,0.012,0.0004266458778658773,0.00016229530703351167,1.5903037476078688e-05
US5157238A,0,0,0,0,0,0.001,1.6671252302356254e-05,0.00013464855594725336,1.4765628060152526e-05
US6684125B2,0,0,0,0,0,0.176,0.009716799174626858,0.0001333366427713515,1.5289027833304514e-05
US7860644B2,0,0,0,0,0,0.017,0.0003379657136908187,0.00012624389948376246,1.5386655959387344e-05
US5106615A,0,0,0,0,0,0.068,0.0005474296925364787,0.0001365547634840942,1.312537428376518e-05
US7388719B2,0,0,0,0,0,0.028,0.00048781260310741596,0.00012844481652231723,1.3669135461901937e-05
US5200929A,0,0,0,0,0,0.093,0.0007638244366538386,0.00014145848761799813,1.2993918287736039e-05
US7865826B2,0,0,0,0,0,0.444,0.21363706985211672,0.00029619980271474225,2.3808345186217944e-05
US9789525B2,0,0,0,0,0,0.027,0.0009207261273123467,0.00013093237824940462,1.4472639341479057e-05
US9703876B2,0,0,0,0,0,0.147,0.005997711580392666,0.00016118006856984896,1.573798308378656e-05
US9352441B2,0,0,0,0,0,0.0,2.108690883862219e-05,0.00012986435413577871,1.3046733877606415e-05
US9656151B2,0,0,0,0,0,0.057,0.00011981210926634461,0.00013375068895861333,1.5201142092595522e-05
US10142203B2,0,0,0,0,0,0.237,0.0004197368785311092,0.00013271813339387628,1.931176289598627e-05
US7541838B2,0,0,0,0,0,0.014,2.0343881156913092e-05,0.00014283075580052144,1.5241547311857826e-05
US10031471B1,0,0,0,0,0,0.0,0.00044777667952382587,0.00012849859596465767,1.4296570611994905e-05
US9808820B2,0,0,0,0,0,0.097,0.0009974213976987611,0.00012813403569604908,1.3227862363971592e-05
US9747562B1,0,0,0,0,0,0.316,0.03258695753216866,0.00015140256942495898,2.198956051073482e-05
US9868362B2,0,0,0,0,0,0.047,0.00041302705978634607,0.0001497120127988407,1.5026754287912402e-05
US9204027B2,0,0,0,0,0,0.04,0.0003439422677337909,0.00013417133004445383,1.3774036823572104e-05
US9339344B2,0,0,0,0,0,0.002,0.0010216091466111583,0.00013025650241615385,1.3825447390155268e-05
US5769844A,0,0,0,0,0,0.021,0.0032224032177983098,0.0001276024257832104,1.3839463331076916e-05
US6081534A,0,0,0,0,0,0.151,0.02635472502126833,0.00017152778701775762,3.206197059902766e-05
US9940505B2,0,0,0,0,0,0.274,0.04848455867602423,0.00015135839960262753,1.605274443288887e-05
US9346162B2,0,0,0,0,0,0.002,0.0013749225252639196,0.00013496670527789916,1.614892602401785e-05
US8926418B2,0,0,0,0,0,0.012,0.0022272671149156666,0.0001455254747495003,1.589375096621318e-05
US8953933B2,0,0,0,0,0,0.034,0.001630001077638801,0.0001300827918974621,1.6055270590943564e-05
US7542840B2,0,0,0,0,0,0.003,0.00045007852440678543,0.00013329570908095638,1.5297676532977354e-05
US6659613B2,0,0,0,0,0,0.181,0.008354719443127417,0.00012870718870336054,1.4085883139810124e-05
US9594492B1,0,0,0,0,0,0.076,2.0731701280439533e-05,0.00012741724828001808,1.616875101260308e-05
US9486969B2,0,0,0,0,0,0.037,0.0018955361271501023,0.000136901433740354,1.4582629138857612e-05
US9968310B2,0,0,0,0,0,0.004,0.0032668757330294334,0.00013057243047608197,1.4730635085889024e-05
US9308391B2,0,0,0,0,0,0.186,0.004243212644814436,0.00012975808767499563,1.362587331638905e-05
US9289623B2,0,0,0,0,0,0.372,0.004900082072708205,0.000132424854731807,2.197651029948424e-05
US9061217B2,0,0,0,0,0,0.002,5.687689109873167e-05,0.0001277716061080849,1.4087407885505152e-05
US7878653B2,0,0,0,0,0,0.052,0.00013108706454325093,0.00012866859623740832,1.4681899009849704e-05
US7574128B2,0,0,0,0,0,0.139,0.0025034632546922283,0.00014063599093255464,1.385122788738625e-05
US9205461B2,0,0,0,0,0,0.228,0.006468943528395584,0.00014638745021130974,1.3947181394155363e-05
US9308593B2,0,0,0,0,0,0.014,2.378016605499218e-05,0.0001294460429160394,1.4556028714949012e-05
US6404985B1,0,0,0,0,0,0.002,0.0004120662412530979,0.00012709301593150983,1.6433958729285607e-05
US9666068B2,0,0,0,0,0,0.008,0.0022349522925971753,0.00013183018306615532,1.5367203691699924e-05
US8565376B2,0,0,0,0,0,0.113,0.002765396034903102,0.00013392770053510174,1.4373742513066856e-05
US5742590A,0,0,0,0,0,0.125,0.005818662332510488,0.00014828664957842485,1.4527973494052683e-05
US9849585B2,0,0,0,0,0,0.011,0.0007184890901816688,0.00012631163160022152,1.370867122035249e-05
US9355882B2,0,0,0,0,0,0.0,0.0005042514272739879,0.00012854234664277814,1.4515641072923871e-05
US7058402B2,0,0,0,0,0,0.042,0.003045931020695386,0.0001383425060800981,1.9395001430698848e-05
US10126431B2,0,0,0,0,0,0.073,0.0020699192807323396,0.00012441444021699046,2.845545826985788e-05
US9630396B2,0,0,0,0,0,0.003,0.0015093606225898245,0.0001271775740284152,1.4054176331335997e-05
US5678089A,0,0,0,0,0,0.005,0.00038293063232019877,0.00012676580082334024,1.277233689883879e-05
US9228943B2,0,0,0,0,0,0.028,0.00023300576872609967,0.00013077447522399552,1.4933766520483697e-05
US8730087B2,0,0,0,0,0,0.086,0.005597147931712527,0.00013564366982705248,1.5008350983888498e-05
US8941868B2,0,0,0,0,0,0.027,0.0004991971087419235,0.0001325932210422522,1.716545838507753e-05
US9287149B2,0,0,0,0,0,0.002,0.0039271234307036084,0.00012604542803611136,1.580146990846231e-05
US9559808B2,0,0,0,0,0,0.122,0.007866286556626556,0.0001425658989105436,1.3585015115616774e-05
US9711131B2,0,1,0,0,0,0.539,0.027263490680733388,0.0001472724342097849,1.3630220659408756e-05
US10117571B2,0,0,0,0,0,0.12,0.0001259590755491308,0.00014805451747957747,1.3884760788083107e-05
US9163920B2,0,0,0,0,0,0.004,0.0006806027549723803,0.00013097296094821098,1.4954638115553337e-05
US8946637B2,0,0,0,0,0,0.083,0.0005661324094353226,0.00012897464708443656,1.5807875624093753e-05
US6954546B2,0,0,0,0,0,0.216,0.029991749861593316,0.00013290790871365,1.4778391314550738e-05
US7619752B2,0,0,0,0,0,0.012,0.0011091948669731625,0.00013637297982221374,1.630637396936204e-05
US9547487B2,0,0,0,0,0,0.019,0.0009371320632066489,0.00012732609584086845,1.5743297051320822e-05
US9371894B2,0,0,0,0,0,0.17,0.00036873107980692194,0.00012691196603329432,1.4539699345341973e-05
US8907954B2,0,0,0,0,0,0.029,0.008381058674392407,0.00013530618345080708,1.5913247522102012e-05
US8964482B2,0,0,0,0,0,0.133,0.011231615771728105,0.00014109657940579968,1.623005913035416e-05
US7791810B2,0,0,0,0,0,0.029,0.008739378815963324,0.00013030588369779443,1.5223338260808857e-05
US9702820B2,0,0,0,0,0,0.009,0.0030551587009627085,0.00013333861349895042,1.2963785430827381e-05
US9400800B2,0,0,0,0,0,0.32,0.005033936636202895,0.00013310449165304447,1.7096214279657545e-05
US8986570B2,0,0,0,0,0,0.017,0.0008512921077679015,0.00013454793299262895,1.534625388951625e-05
US7235784B2,0,0,0,0,0,0.161,0.019319321117414565,0.00013363302359327273,1.3523061083696978e-05
US10134266B2,0,0,0,0,0,0.113,0.0019642588132498862,0.00013429830515574638,1.5279356711481727e-05
US9352470B1,0,0,0,0,0,0.086,0.0008877534713305412,0.0001378756552203721,1.4144337571283378e-05
US9385648B2,0,0,0,0,0,0.088,0.0048449499064785895,0.00013120908919950978,1.4886516135746623e-05
US4947198A,0,0,0,0,0,0.015,0.0006661399659832056,0.0001296726177818481,1.4294648336339699e-05
US5095501A,0,0,0,0,0,0.002,0.0009182969508055085,0.00012648217621082504,1.3734168477608335e-05
US7598752B2,0,0,0,0,0,0.094,0.002226732639331073,0.00014053772845423957,1.584930404930064e-05
US10012962B2,0,0,0,0,0,0.273,0.018194421814058375,0.00014383619293262555,1.894717069036445e-05
US7933433B2,0,0,0,0,0,0.344,0.0030073637468571897,0.0001346398896595221,1.3163965005397096e-05
US9322706B2,0,0,0,0,0,0.087,0.00348279634677348,0.00013521538344398408,1.4225401216410735e-05
US10095537B1,0,0,0,0,0,0.138,0.007067302459899008,0.0001506209701189512,1.7748550525323855e-05
US9654217B2,0,0,0,0,0,0.126,0.004450017964282543,0.00014781464408490864,1.4467802554250704e-05
US9699768B2,0,0,0,0,0,0.058,0.005032759169481113,0.00016741256506065907,2.0402896667819664e-05
US9296105B2,0,0,0,0,0,0.006,0.0001818636800862432,0.00012668405324747187,1.3366407017913189e-05
US9854544B2,0,0,0,0,0,0.139,0.003462497456005193,0.0001374112312563196,2.2822544464800837e-05
US8948629B2,0,0,0,0,0,0.092,0.0011280217244044265,0.00012847390852832352,1.4137628434865719e-05
US8476554B2,0,0,0,0,0,0.069,0.0007449980306852024,0.0001339124405012781,1.5370677338728058e-05
US9379420B2,0,0,0,0,0,0.022,0.00019963925997274474,0.00013171879134794728,1.4057648116001237e-05
US9852568B2,0,0,0,0,0,0.245,0.008006372825175526,0.00014497984042734035,1.3899585774033297e-05
US9827670B1,0,0,0,0,0,0.084,0.0012906903305233903,0.0001280328474808021,1.3978613493773622e-05
US9383976B1,0,0,0,0,0,0.366,0.21212028962119825,0.0001653707537932351,1.4865122933645062e-05
US8665124B2,0,0,0,0,0,0.176,0.023962642340066773,0.0001484586870605904,1.6761800197483078e-05
US9703875B2,0,0,0,0,0,0.263,0.056267885939122575,0.0001555235976914422,1.3431837802758872e-05
US9273587B2,0,0,0,0,0,0.027,0.00033016534214501343,0.00013655534943479426,1.3994492892976175e-05
US10130350B2,0,0,0,0,0,0.002,0.0004193023308704255,0.00013668894667532322,1.6779360953188108e-05
US9713964B2,0,0,0,0,0,0.182,0.0004542168753760957,0.00012940038061762607,1.4336587993534858e-05
US9278737B2,0,0,0,0,0,0.02,0.00010325228239615264,0.00012828685484336891,1.4906191523817257e-05
US9527207B2,0,0,0,0,0,0.161,0.009364846390767814,0.00012996079330188293,1.491156592879858e-05
US9591225B2,0,0,0,0,0,0.209,0.010932606910678712,0.00013753661627562152,1.4612740757308003e-05
US9054905B2,0,0,0,0,0,0.067,0.02012229583311713,0.00015048911131559532,1.3622189882557561e-05
US7698356B2,0,0,0,0,0,0.04,0.11566669063633986,0.00014599434773866012,2.137753543102842e-05
US9244680B2,0,0,0,0,0,0.119,0.020702401274094645,0.0001556007306221211,1.723124409477275e-05
US9987747B2,0,0,0,0,0,0.004,0.0001685864017821647,0.00012674132539858233,1.3223126314899999e-05
US9244139B2,0,0,0,0,0,0.047,0.000645742433078393,0.00013131936122148973,1.517183626770397e-05
US9164938B2,0,0,0,0,0,0.12,0.0007823126872434423,0.00014263633428511412,1.7359375652689274e-05
US8023648B2,0,0,0,0,0,0.405,0.008564846803891487,0.0001324136800021549,1.6258338717092832e-05
US9050996B2,0,0,0,0,0,0.197,0.008820311879214122,0.0001343669626664579,1.5100953464631195e-05
US9244445B2,0,0,0,0,0,0.026,0.0006385421140253163,0.0001369332895733893,1.5049234009899719e-05
US8655201B2,0,0,0,0,0,0.022,0.00015114420015213304,0.00012787100276091966,1.4311036864888975e-05
US9607095B2,0,0,0,0,0,0.175,0.0044051042959186455,0.00012840691492957865,1.557296344301339e-05
US9041699B2,0,0,0,0,0,0.079,0.0010266063141952427,0.0001352672248469309,1.5249441996845368e-05
US4884880A,0,0,0,0,0,0.062,0.0007827550009683733,0.00012668000651134469,1.4162978015025114e-05
US10031580B2,0,0,0,0,0,0.233,0.004161807018699035,0.00013190619453899233,1.3535137523349525e-05
US8988932B2,0,0,0,0,0,0.304,0.021171319009468587,0.00013276306734006296,1.5720357768488553e-05
US9132553B2,0,0,0,0,0,0.043,0.00027981864274437377,0.000129183704542133,1.3076323762530215e-05
US9122595B2,0,0,0,0,0,0.104,0.0028492557666708754,0.00013133858381459231,1.6295756288240813e-05
US9233672B2,0,0,0,0,0,0.052,0.0004415805614886378,0.00013218275750435807,1.5112983233900165e-05
US9819687B2,0,0,0,0,0,0.243,0.0035805147118824327,0.0001469932449252244,2.1921344914626793e-05
US7050915B2,0,0,0,0,0,0.166,0.0035776849192899187,0.00014214665942659496,1.3620286840493483e-05
US9788361B2,0,0,0,0,0,0.27,0.015492514286136473,0.00013833525092096295,1.4285613015168313e-05
US9367402B1,0,0,0,0,0,0.117,0.006375434670910677,0.00014363540382099363,1.5382261833904702e-05
US9716862B1,0,0,0,0,0,0.053,0.0006911776164267026,0.00013394136580650002,1.345023832669711e-05
US9045042B2,0,0,0,0,0,0.052,0.003582779620195414,0.0001324063569619651,1.4589723370689602e-05
US9915436B1,0,0,0,0,0,0.018,0.0015709976874532941,0.00013445026979447175,1.718100052390301e-05
US7924091B2,0,0,0,0,0,0.202,0.0007807186500396201,0.00013276667537274523,1.4363698300445155e-05
US9981381B1,0,0,0,0,0,0.312,0.012470590591121256,0.0001493061400339296,1.6278266974500655e-05
US9537446B2,0,0,0,0,0,0.206,0.0005065907357138124,0.00012844310183071783,1.570231043332378e-05
US9800509B2,0,0,0,0,0,0.171,0.002549543368079736,0.00014484497752246882,1.736891389642828e-05
US7495996B2,0,0,0,0,0,0.128,0.013919353839379157,0.00014980797498069306,1.3406818703444736e-05
US8390672B2,0,0,0,0,0,0.006,0.000729913984037318,0.0001279777985287118,1.647322571376135e-05
US4783686A,0,0,0,0,0,0.062,0.0018460186327189656,0.00012454613660812708,1.36430888586399e-05
US9661223B2,0,0,0,0,0,0.105,0.0007341776874676522,0.00013231901674797632,1.3543020114097971e-05
US8222832B2,0,0,0,0,0,0.235,6.836064393475707e-05,0.00012931940052697994,1.6082915865308556e-05
US7970268B2,0,0,0,0,0,0.041,0.0007828610691337222,0.00018757130863927563,1.5588364429911372e-05
US6765616B1,0,0,0,0,0,0.187,0.010936902843888017,0.00012795857969235706,1.4180980340274625e-05
US8345299B2,0,0,0,0,0,0.106,0.006343848241474927,0.00012740060399392893,1.397506793518134e-05
US9743490B1,0,0,0,0,0,0.023,0.0004431838296929719,0.00012657483672695238,1.4376580281262942e-05
US6166719A,0,0,0,0,0,0.155,0.018510709212324287,0.000131662095024458,1.40319317059713e-05
US7171189B2,0,0,0,0,0,0.113,0.0023854325042615763,0.00013104847822332984,1.3767437683360275e-05
US9737371B2,0,0,0,0,0,0.093,0.0017177898306149097,0.0001279319221488096,1.6131717365136632e-05
US5237690A,0,0,0,0,0,0.106,0.000979735227865747,0.00012970341013967274,1.670079272562801e-05
US4870545A,0,0,0,0,0,0.084,0.00010767379880981964,0.0001316604001613062,1.3040203371886648e-05
US10052766B2,0,0,0,0,0,0.221,0.003045678756155085,0.0001330145981783634,1.3484362812259485e-05
US9896836B1,0,0,0,0,0,0.183,0.0007999659032208827,0.00013290372655701943,1.5083156907741072e-05
US10089154B2,0,0,0,0,0,0.24,0.020898907204974976,0.00014547691555291258,1.496761470479323e-05
US9532185B2,0,0,0,0,0,0.16,0.0025811332538402303,0.00012905522672630067,1.4277202901628596e-05
US10112296B2,0,0,0,0,0,0.086,0.001071644594071302,0.0001280568396282217,1.3037623168623368e-05
US9099023B2,0,0,0,0,0,0.085,0.000760919979745876,0.00013238603133455527,1.557272582396249e-05
US10101472B1,0,0,0,0,0,0.156,0.0005821613283854724,0.0001324918597455397,2.4433996775991317e-05
US9311123B2,0,0,0,0,0,0.127,0.003949230565360244,0.00013478330818581796,1.4786032000686591e-05
US8994694B2,0,0,0,0,0,0.24,0.0045458279973570135,0.00012529234527787397,1.3904298900929475e-05
US8130271B2,0,0,0,0,0,0.134,0.03358997188546826,0.00014279112867860536,1.4669645773633267e-05
US8817902B2,0,0,0,0,0,0.28,0.02213762213331928,0.00013515138286112764,1.4845140739665503e-05
US9998733B2,0,0,0,0,0,0.177,0.02489415787398393,0.000132706301208572,1.3414530617650488e-05
US9254090B2,0,0,0,0,0,0.062,0.002248389790764834,0.00013719527116423544,1.3512941181138339e-05
US10025560B2,0,0,0,0,0,0.041,0.002834271141488944,0.00013541738033443006,1.815813500539588e-05
US7365284B2,0,0,0,0,0,0.22,0.0018849722279295476,0.00013877646145797504,1.5739288892597632e-05
US9760392B1,0,0,0,0,0,0.206,0.005247050200216505,0.0001421898362198098,1.691504157985639e-05
US5347331A,0,0,0,0,0,0.041,0.00964886239370214,0.0001291758826415369,1.650767407199308e-05
US9172608B2,0,0,0,0,0,0.047,0.00218850752757461,0.00014349713906425146,2.1246596303817182e-05
US9120028B2,0,0,0,0,0,0.003,0.0003451403385932038,0.00012971305744224443,1.3316639893494755e-05
US8554877B2,0,0,0,0,0,0.036,0.019235507056328666,0.0001416787933150648,1.8287298085235717e-05
US9220406B2,0,0,0,0,0,0.123,0.0009600150900823672,0.00013394947622954488,1.2755824741194154e-05
US9733080B2,0,0,0,0,0,0.091,0.005792156738969869,0.00014703445864544933,1.5741360397769717e-05
US8996321B2,0,0,0,0,0,0.083,0.00019762563958531992,0.00013369955618173143,1.4273520354846174e-05
US10127381B2,0,0,0,0,0,0.202,0.0054415606043454485,0.00014094207621107057,1.6637587468552683e-05
US9091594B2,0,0,0,0,0,0.009,0.0016554625549847633,0.0001380455537464616,1.6735605237073714e-05
US5659139A,0,0,0,0,0,0.263,0.0011202406519295566,0.00014584435565986317,1.623803222684993e-05
US4780829A,0,0,0,0,0,0.051,0.001768572404328518,0.00013138411563838267,1.4582142406318066e-05
US9461573B2,0,0,0,0,0,0.308,0.0026689465606333997,0.0001380541101127321,1.6062460833947425e-05
US7561675B2,0,0,0,0,0,0.181,0.026477152122032454,0.00013878943032350142,1.7305771034334816e-05
US9066006B2,0,0,0,0,0,0.108,0.007001249964748475,0.0001511626775239428,1.3320678968638238e-05
US10014009B1,0,0,0,0,0,0.101,0.006499830750613574,0.00013462191691470911,1.490420149504954e-05
US8518649B2,0,0,0,0,0,0.023,0.0023267495222333303,0.00017329882888598376,1.8369457907200035e-05
US9036602B2,0,0,0,0,0,0.116,0.002374282358983026,0.00013098513821019524,1.5851133049815253e-05
US9554348B2,0,0,0,0,0,0.111,0.0028524446940203477,0.00013599075052421955,1.7435221600976394e-05
